user_id,movie_id,rating
311,1682,3
313,1682,3
324,1682,3
342,1682,3
345,1682,4
348,1682,4
353,1682,3
363,1682,4
373,1682,3
379,1682,3
380,1682,3
382,1682,2
384,1682,3
386,1682,3
388,1682,3
402,1682,3
408,1682,4
412,1682,3
419,1682,3
423,1682,3
431,1682,3
433,1682,4
438,1682,4
450,1682,4
452,1682,3
457,1682,3
460,1682,3
461,1682,2
468,1682,3
472,1682,3
480,1682,4
481,1682,3
483,1682,3
486,1682,3
501,1682,4
509,1682,3
518,1682,3
520,1682,3
522,1682,3
523,1682,3
527,1682,3
529,1682,3
531,1682,3
533,1682,3
534,1682,3
542,1682,4
544,1682,4
547,1682,4
553,1682,2
559,1682,3
561,1682,4
562,1682,3
564,1682,3
574,1682,3
577,1682,4
580,1682,4
584,1682,4
592,1682,3
596,1682,3
598,1682,3
607,1682,3
608,1682,3
612,1682,3
621,1682,3
624,1682,3
625,1682,4
626,1682,4
627,1682,3
628,1682,3
653,1682,4
654,1682,3
665,1682,3
73,4989,3
350,4989,2
17,1809,3
236,1809,4
580,1809,3
608,1809,4
165,1430,2
15,40815,2
23,40815,3
42,40815,3
52,40815,4
56,40815,3
61,40815,3
73,40815,3
78,40815,3
84,40815,3
88,40815,3
133,40815,3
149,40815,3
152,40815,3
169,40815,3
176,40815,3
187,40815,3
205,40815,4
212,40815,2
213,40815,3
251,40815,4
273,40815,4
275,40815,4
294,40815,4
303,40815,3
316,40815,3
328,40815,3
346,40815,3
353,40815,3
355,40815,3
382,40815,3
402,40815,3
407,40815,3
418,40815,4
426,40815,3
428,40815,3
430,40815,3
446,40815,4
457,40815,2
461,40815,4
465,40815,4
475,40815,3
480,40815,4
500,40815,3
520,40815,3
524,40815,4
542,40815,3
553,40815,4
562,40815,4
570,40815,4
572,40815,3
580,40815,3
599,40815,4
607,40815,3
612,40815,3
615,40815,3
620,40815,3
627,40815,3
654,40815,4
660,40815,4
119,1613,3
564,565,3
609,565,4
393,5917,2
547,25773,3
2,225,3
15,225,2
32,225,2
108,225,3
110,225,3
128,225,3
143,225,2
144,225,3
145,225,4
151,225,3
161,225,3
165,225,2
168,225,3
177,225,3
182,225,3
194,225,3
235,225,4
266,225,3
279,225,3
294,225,3
302,225,3
306,225,3
311,225,3
323,225,3
338,225,3
344,225,3
389,225,2
400,225,3
416,225,3
440,225,2
447,225,3
449,225,3
452,225,2
461,225,2
463,225,3
487,225,3
496,225,3
516,225,3
518,225,3
534,225,3
535,225,3
536,225,3
548,225,3
555,225,3
564,225,3
590,225,3
593,225,3
619,225,2
639,225,3
654,225,4
662,225,3
667,225,3
17,5062,4
2,265,4
15,265,2
23,265,3
36,265,4
57,265,4
67,265,4
86,265,3
93,265,3
119,265,3
121,265,4
122,265,3
159,265,3
182,265,3
196,265,4
214,265,3
215,265,4
224,265,3
232,265,4
254,265,4
283,265,3
294,265,3
303,265,3
306,265,3
312,265,3
330,265,4
338,265,3
354,265,4
357,265,4
368,265,3
372,265,3
373,265,3
382,265,2
385,265,3
407,265,3
408,265,3
409,265,4
421,265,2
447,265,3
452,265,3
472,265,3
487,265,3
492,265,4
497,265,3
509,265,3
510,265,3
514,265,3
518,265,3
529,265,4
537,265,3
539,265,3
545,265,4
547,265,3
548,265,2
564,265,2
587,265,3
590,265,3
595,265,3
602,265,3
647,265,3
649,265,4
659,265,3
667,265,3
30,2264,2
509,2264,3
624,2264,3
652,2264,3
30,1672,3
75,1672,3
187,1672,3
292,1672,3
294,1672,3
295,1672,3
306,1672,3
311,1672,3
343,1672,3
380,1672,3
468,1672,2
509,1672,3
518,1672,3
596,1672,3
631,1672,3
547,9012,3
23,1941,3
102,1941,3
222,1941,4
232,1941,3
436,1941,4
592,1941,4
55,65,4
70,65,3
73,65,2
113,65,3
135,65,2
239,65,2
297,65,1
358,65,2
361,65,3
390,65,2
396,65,2
442,65,2
468,65,1
484,65,2
518,65,3
548,65,3
579,65,1
624,65,2
632,65,3
636,65,2
110,542,3
111,542,3
239,542,2
247,542,3
254,542,2
285,542,2
308,542,3
377,542,3
380,542,3
396,542,3
457,542,2
465,542,1
487,542,3
514,542,2
518,542,3
548,542,3
564,542,3
654,542,3
665,542,3
427,2165,3
467,2165,2
509,2165,3
547,2165,3
564,2165,4
608,2165,3
614,2165,4
72,53000,3
73,53000,3
134,53000,4
199,53000,3
250,53000,3
262,53000,2
268,53000,3
380,53000,3
445,53000,2
475,53000,3
480,53000,3
544,53000,3
547,53000,3
615,53000,3
4,1377,3
15,1377,3
19,1377,3
22,1377,3
23,1377,2
30,1377,3
73,1377,3
74,1377,3
95,1377,3
102,1377,2
105,1377,3
119,1377,2
128,1377,3
130,1377,2
150,1377,2
165,1377,3
212,1377,2
213,1377,3
232,1377,3
242,1377,3
243,1377,3
247,1377,3
271,1377,2
275,1377,3
276,1377,4
285,1377,3
294,1377,3
299,1377,3
311,1377,3
344,1377,2
345,1377,3
353,1377,2
358,1377,2
368,1377,2
384,1377,3
390,1377,3
402,1377,3
412,1377,3
453,1377,3
457,1377,2
458,1377,3
461,1377,2
466,1377,3
475,1377,3
509,1377,2
514,1377,3
518,1377,3
521,1377,3
534,1377,3
537,1377,2
547,1377,2
550,1377,2
553,1377,3
561,1377,3
564,1377,3
580,1377,3
603,1377,3
607,1377,3
608,1377,3
614,1377,2
624,1377,3
652,1377,4
654,1377,4
664,1377,3
6,2528,3
15,2528,2
30,2528,3
34,2528,3
41,2528,3
73,2528,3
77,2528,3
118,2528,3
137,2528,3
155,2528,3
195,2528,3
197,2528,3
213,2528,2
232,2528,3
248,2528,3
253,2528,3
294,2528,2
304,2528,3
346,2528,4
363,2528,3
373,2528,3
401,2528,3
468,2528,3
529,2528,2
564,2528,3
575,2528,3
597,2528,3
654,2528,3
529,26325,3
394,31921,3
19,64,2
162,64,3
358,64,2
509,64,2
516,64,3
518,64,2
534,64,3
641,64,3
659,64,3
665,64,2
653,2103,3
648,7011,3
30,2757,2
102,2757,3
242,2757,4
452,2757,3
545,2757,4
547,2757,3
564,2757,3
587,7299,3
542,4241,2
86,171,3
121,171,3
312,171,3
407,171,4
537,171,4
564,171,3
212,7303,3
294,7303,3
441,7303,3
452,7303,3
529,7303,3
182,201,3
547,2755,2
564,2755,4
86,121,3
135,121,3
472,121,3
558,121,3
564,121,3
119,1429,3
150,1429,3
215,1429,3
301,1429,1
318,1429,4
346,1429,4
390,1429,3
408,1429,4
502,1429,3
543,1429,3
575,1429,3
605,1429,3
654,1429,3
30,2642,2
41,2642,3
130,2642,2
197,2642,2
212,2642,2
232,2642,3
247,2642,3
285,2642,2
297,2642,2
306,2642,3
311,2642,2
363,2642,2
365,2642,4
366,2642,2
439,2642,2
461,2642,2
466,2642,2
509,2642,2
518,2642,3
529,2642,3
533,2642,2
564,2642,2
624,2642,3
654,2642,3
95,2149,3
564,2149,2
547,8392,2
346,31804,3
95,4561,3
18,640,3
30,640,3
36,640,3
70,640,3
86,640,3
223,640,3
224,640,3
284,640,3
361,640,3
383,640,3
390,640,3
484,640,3
487,640,3
516,640,3
551,640,3
564,640,3
636,640,3
647,640,3
2,590,4
4,590,3
7,590,3
13,590,3
15,590,3
17,590,3
19,590,3
20,590,2
21,590,3
23,590,2
24,590,3
30,590,4
32,590,4
36,590,3
38,590,3
39,590,3
49,590,3
50,590,3
57,590,4
59,590,3
64,590,4
67,590,4
68,590,3
73,590,4
77,590,3
82,590,3
85,590,3
86,590,3
89,590,4
92,590,3
93,590,4
94,590,3
102,590,2
105,590,3
108,590,3
110,590,3
114,590,3
119,590,4
121,590,3
122,590,3
126,590,3
130,590,3
132,590,3
137,590,3
144,590,3
148,590,3
150,590,3
151,590,3
152,590,3
161,590,3
166,590,4
168,590,3
172,590,3
182,590,4
188,590,3
191,590,3
192,590,4
194,590,3
195,590,3
212,590,2
213,590,2
214,590,4
220,590,3
225,590,4
232,590,4
235,590,4
236,590,3
237,590,2
242,590,4
245,590,4
246,590,3
249,590,3
253,590,4
254,590,3
260,590,3
261,590,4
263,590,3
266,590,4
279,590,3
281,590,3
282,590,3
283,590,3
285,590,3
288,590,3
291,590,4
292,590,3
294,590,3
295,590,3
302,590,3
303,590,3
305,590,3
306,590,3
308,590,3
311,590,4
313,590,3
317,590,3
324,590,3
326,590,3
338,590,3
344,590,3
346,590,2
350,590,4
353,590,3
354,590,3
355,590,3
359,590,3
369,590,4
375,590,3
380,590,3
385,590,3
388,590,4
389,590,4
391,590,3
394,590,2
396,590,4
400,590,3
405,590,4
408,590,2
409,590,3
415,590,3
418,590,3
419,590,3
421,590,4
430,590,3
434,590,2
437,590,3
440,590,4
441,590,3
442,590,3
447,590,3
449,590,4
452,590,3
458,590,3
461,590,3
463,590,4
467,590,4
468,590,3
480,590,3
487,590,4
495,590,4
496,590,4
505,590,3
508,590,3
509,590,4
511,590,4
513,590,3
514,590,3
516,590,3
517,590,4
518,590,2
523,590,4
527,590,3
531,590,2
533,590,3
534,590,4
535,590,3
536,590,4
537,590,4
538,590,3
547,590,3
548,590,3
550,590,4
551,590,3
552,590,3
555,590,3
556,590,4
559,590,4
562,590,3
564,590,2
568,590,2
575,590,3
577,590,3
580,590,3
586,590,3
588,590,3
589,590,3
590,590,3
595,590,4
596,590,3
598,590,3
602,590,3
605,590,3
607,590,2
619,590,3
624,590,3
627,590,2
629,590,4
633,590,3
639,590,3
641,590,3
647,590,3
648,590,2
649,590,3
653,590,3
654,590,4
657,590,3
659,590,3
665,590,3
666,590,4
667,590,3
670,590,2
671,590,3
19,423,3
130,423,2
177,423,4
285,423,3
306,423,3
344,423,2
388,423,3
390,423,3
405,423,4
534,423,3
564,423,4
575,423,3
605,423,3
607,423,3
19,262,4
23,262,3
41,262,4
69,262,3
169,262,3
175,262,4
182,262,3
188,262,3
292,262,4
294,262,3
301,262,2
311,262,3
377,262,3
382,262,3
464,262,4
545,262,2
595,262,4
605,262,3
641,262,4
654,262,4
294,4912,3
311,4912,3
452,4912,2
547,4912,4
575,4912,3
471,26393,3
15,1484,3
451,1484,4
547,1484,3
15,5968,3
30,5968,3
177,1647,3
242,1647,3
285,1647,3
358,1647,2
452,1647,3
518,1647,2
30,4628,4
468,4628,2
481,4628,3
547,4628,3
232,3028,2
405,3028,3
547,3028,3
564,3028,3
609,1563,4
142,2262,2
232,2262,3
242,2262,3
306,2262,3
358,2262,2
373,2262,3
461,2262,2
463,2262,3
466,2262,3
497,2262,2
518,2262,3
545,2262,2
547,2262,2
564,2262,3
594,2262,2
605,2262,3
656,2262,3
15,1956,3
23,1956,2
28,1956,3
30,1956,3
57,1956,3
65,1956,3
102,1956,3
119,1956,3
160,1956,3
214,1956,4
232,1956,3
242,1956,4
265,1956,3
294,1956,3
306,1956,3
312,1956,3
376,1956,4
405,1956,3
408,1956,3
411,1956,2
431,1956,4
452,1956,3
472,1956,4
497,1956,3
529,1956,3
533,1956,3
545,1956,4
547,1956,4
564,1956,4
569,1956,3
575,1956,3
30,3426,3
73,3426,3
102,3426,3
105,3426,3
388,3426,3
547,3426,3
214,2984,4
472,26172,3
584,26172,3
346,4952,3
624,4952,2
212,991,3
220,991,3
233,991,3
318,991,3
388,991,3
390,991,2
434,991,3
509,991,3
530,991,3
559,991,4
564,991,3
575,991,3
525,4911,3
577,4911,3
580,4911,2
135,102,3
223,102,3
232,102,2
311,102,1
358,102,2
390,102,3
487,102,3
518,102,3
564,102,3
636,102,3
641,102,3
41,1591,3
48,1591,3
73,1591,3
77,1591,2
99,1591,2
119,1591,2
173,1591,3
177,1591,3
285,1591,3
380,1591,3
397,1591,2
445,1591,3
468,1591,2
564,1591,3
624,1591,2
92,455,3
99,455,2
126,455,2
128,455,3
182,455,3
192,455,3
200,455,3
212,455,2
213,455,2
214,455,2
246,455,2
290,455,3
294,455,3
306,455,3
311,455,3
396,455,3
452,455,3
468,455,2
480,455,3
487,455,3
488,455,3
496,455,3
508,455,3
516,455,3
518,455,3
534,455,3
560,455,3
564,455,2
596,455,3
662,455,3
665,455,3
15,2671,3
30,2671,3
43,2671,3
59,2671,2
73,2671,3
77,2671,2
88,2671,3
105,2671,3
111,2671,3
128,2671,4
176,2671,2
200,2671,3
212,2671,3
213,2671,2
219,2671,3
220,2671,3
232,2671,3
235,2671,4
239,2671,4
242,2671,3
253,2671,2
264,2671,3
282,2671,3
283,2671,3
292,2671,4
294,2671,3
311,2671,4
312,2671,3
313,2671,4
342,2671,3
358,2671,4
363,2671,3
372,2671,4
380,2671,3
381,2671,2
382,2671,3
384,2671,3
386,2671,3
408,2671,2
417,2671,3
452,2671,3
461,2671,3
462,2671,2
463,2671,3
468,2671,2
471,2671,3
472,2671,3
480,2671,3
500,2671,3
505,2671,3
510,2671,2
518,2671,4
529,2671,2
547,2671,2
562,2671,3
592,2671,3
596,2671,3
599,2671,3
627,2671,3
648,2671,3
651,2671,3
652,2671,3
654,2671,3
665,2671,3
286,2525,2
287,2525,3
363,2525,2
564,2525,3
597,2525,3
584,51927,3
15,6016,2
16,6016,3
17,6016,4
23,6016,4
26,6016,4
48,6016,4
56,6016,4
62,6016,3
73,6016,4
78,6016,4
84,6016,3
88,6016,3
94,6016,3
105,6016,4
107,6016,4
132,6016,3
138,6016,3
147,6016,4
157,6016,3
159,6016,3
165,6016,3
176,6016,3
203,6016,3
230,6016,4
250,6016,3
255,6016,4
262,6016,2
275,6016,4
283,6016,4
297,6016,3
307,6016,4
334,6016,4
345,6016,4
355,6016,2
388,6016,3
427,6016,4
430,6016,4
432,6016,3
433,6016,4
441,6016,4
450,6016,4
452,6016,3
454,6016,4
457,6016,4
461,6016,3
472,6016,3
475,6016,4
478,6016,4
480,6016,4
481,6016,4
488,6016,4
501,6016,4
509,6016,4
544,6016,4
547,6016,3
553,6016,3
574,6016,4
580,6016,3
583,6016,4
584,6016,4
587,6016,4
596,6016,4
601,6016,4
610,6016,4
615,6016,4
623,6016,4
624,6016,4
648,6016,4
664,6016,3
294,7294,3
380,7294,2
452,7294,2
28,2662,3
34,2662,3
49,2662,3
102,2662,3
165,2662,2
195,2662,3
232,2662,3
346,2662,3
353,2662,2
505,2662,2
509,2662,3
524,2662,3
529,2662,2
542,2662,2
558,2662,3
564,2662,4
580,2662,3
597,2662,3
15,994,3
102,994,3
242,994,4
306,994,3
330,994,3
343,994,4
356,994,3
373,994,4
434,994,4
451,994,4
452,994,3
460,994,3
461,994,3
505,994,3
509,994,4
529,994,4
537,994,4
547,994,4
565,994,2
575,994,4
608,994,3
614,994,4
608,2832,3
15,1816,2
388,1816,3
460,1816,1
564,1816,3
575,1555,3
48,5146,3
73,5146,3
157,5146,3
199,5146,3
213,5146,4
257,5146,1
346,5146,3
352,5146,3
470,5146,3
577,5146,4
580,5146,3
67,12,3
70,12,3
91,12,3
157,12,2
199,12,3
247,12,3
252,12,4
284,12,2
294,12,3
358,12,2
361,12,3
396,12,3
516,12,3
551,12,3
564,12,2
580,12,3
624,12,2
640,12,3
547,2260,2
564,2260,2
15,1088,2
19,1088,3
21,1088,2
30,1088,3
52,1088,3
54,1088,4
57,1088,3
95,1088,4
97,1088,2
105,1088,3
111,1088,3
128,1088,4
133,1088,2
160,1088,3
187,1088,3
200,1088,2
212,1088,3
213,1088,3
242,1088,4
262,1088,2
264,1088,3
281,1088,3
294,1088,3
303,1088,3
306,1088,3
311,1088,4
313,1088,3
344,1088,3
358,1088,3
363,1088,2
370,1088,3
372,1088,3
387,1088,3
418,1088,4
461,1088,3
463,1088,3
468,1088,2
500,1088,3
505,1088,3
509,1088,2
514,1088,3
516,1088,3
518,1088,3
531,1088,4
547,1088,4
564,1088,2
574,1088,3
575,1088,3
580,1088,3
582,1088,3
605,1088,2
607,1088,2
621,1088,3
77,47423,1
133,47423,2
187,47423,3
472,47423,3
547,47423,3
648,47423,3
294,6646,3
311,6646,3
547,6646,3
580,26317,2
86,290,4
105,290,2
187,290,3
312,290,3
344,290,4
359,290,3
407,290,3
409,290,4
472,290,3
509,290,3
510,290,3
514,290,3
558,290,3
608,290,4
609,290,4
647,290,3
28,2470,3
30,2470,3
33,2470,3
53,2470,3
59,2470,1
73,2470,3
93,2470,2
95,2470,4
111,2470,3
119,2470,3
120,2470,3
130,2470,3
140,2470,3
157,2470,2
200,2470,4
212,2470,2
213,2470,2
232,2470,4
235,2470,3
239,2470,3
243,2470,2
247,2470,3
253,2470,3
285,2470,2
303,2470,3
311,2470,3
331,2470,3
358,2470,3
362,2470,2
370,2470,3
388,2470,3
405,2470,4
408,2470,2
418,2470,3
439,2470,3
452,2470,2
455,2470,3
457,2470,2
461,2470,2
463,2470,3
466,2470,3
468,2470,3
472,2470,3
497,2470,2
500,2470,2
509,2470,3
518,2470,3
554,2470,2
560,2470,3
564,2470,3
575,2470,3
577,2470,3
580,2470,3
597,2470,4
605,2470,3
607,2470,3
621,2470,3
624,2470,3
627,2470,2
654,2470,3
4,2263,3
30,2263,2
119,2263,3
306,2263,3
388,2263,3
463,2263,3
518,2263,4
564,2263,3
34,2527,3
102,2527,3
119,2527,2
159,2527,3
195,2527,2
232,2527,3
346,2527,2
401,2527,3
452,2527,3
525,2527,4
533,2527,3
564,2527,3
597,2527,3
17,6643,4
23,6643,4
81,6643,3
236,6643,4
529,6643,3
587,6643,3
119,2071,3
306,2071,3
312,2071,3
407,2071,4
408,2071,3
452,2071,4
564,2071,2
665,2071,3
15,170,2
17,170,3
30,170,3
39,170,3
85,170,3
99,170,2
128,170,4
150,170,2
153,170,4
177,170,3
200,170,3
213,170,3
285,170,3
294,170,3
353,170,2
396,170,3
468,170,2
469,170,4
496,170,3
534,170,3
564,170,3
605,170,3
624,170,3
639,170,3
647,170,3
664,170,3
15,216,2
36,216,3
43,216,2
56,216,3
73,216,3
85,216,3
91,216,3
111,216,2
130,216,3
140,216,2
150,216,4
165,216,3
212,216,3
213,216,2
219,216,4
232,216,3
239,216,3
247,216,3
382,216,2
388,216,2
402,216,3
404,216,3
416,216,3
423,216,2
447,216,2
457,216,3
468,216,2
487,216,3
518,216,3
519,216,3
536,216,3
546,216,4
561,216,3
564,216,2
580,216,2
598,216,4
605,216,3
617,216,3
624,216,3
641,216,2
653,216,4
665,216,3
23,39231,3
212,39231,3
23,1927,3
49,1927,3
58,1927,4
102,1927,3
131,1927,4
212,1927,2
258,1927,4
297,1927,4
388,1927,4
405,1927,3
468,1927,3
585,1927,4
587,1927,4
656,1927,4
2,296,3
3,296,4
4,296,4
8,296,3
11,296,4
13,296,3
15,296,4
17,296,4
19,296,4
20,296,1
21,296,3
22,296,4
23,296,4
24,296,4
26,296,3
27,296,3
30,296,4
31,296,4
32,296,2
34,296,4
36,296,3
38,296,4
39,296,4
42,296,4
47,296,3
48,296,4
50,296,3
56,296,3
59,296,3
64,296,4
67,296,4
69,296,3
72,296,3
73,296,4
77,296,3
78,296,4
82,296,4
84,296,3
85,296,4
86,296,4
88,296,3
89,296,4
92,296,3
94,296,3
95,296,4
97,296,3
98,296,4
99,296,3
102,296,3
104,296,3
105,296,3
107,296,4
108,296,3
109,296,4
110,296,4
111,296,4
112,296,4
116,296,4
118,296,4
119,296,4
120,296,3
121,296,4
122,296,2
124,296,3
125,296,4
132,296,4
133,296,3
134,296,4
137,296,4
138,296,4
142,296,2
143,296,3
144,296,4
145,296,3
147,296,4
149,296,3
150,296,4
151,296,4
152,296,4
153,296,4
157,296,3
159,296,4
161,296,3
163,296,3
164,296,4
165,296,3
168,296,3
171,296,4
172,296,4
175,296,4
176,296,3
178,296,4
181,296,4
183,296,4
184,296,4
185,296,3
187,296,4
188,296,4
191,296,4
193,296,3
194,296,3
195,296,3
199,296,4
200,296,3
201,296,4
202,296,3
207,296,4
208,296,4
212,296,3
214,296,3
219,296,3
220,296,4
224,296,4
225,296,3
231,296,4
232,296,4
235,296,4
236,296,3
237,296,4
240,296,3
241,296,3
242,296,4
243,296,4
245,296,2
247,296,3
251,296,3
253,296,3
254,296,3
257,296,4
262,296,3
263,296,3
266,296,3
267,296,4
268,296,4
270,296,4
271,296,4
273,296,4
274,296,3
278,296,3
279,296,2
281,296,4
282,296,3
283,296,4
285,296,3
288,296,4
292,296,4
295,296,3
297,296,4
299,296,3
303,296,3
304,296,4
305,296,3
306,296,3
307,296,4
309,296,4
311,296,3
312,296,4
317,296,2
320,296,4
321,296,4
327,296,4
334,296,4
338,296,3
340,296,3
342,296,3
344,296,3
345,296,4
348,296,3
352,296,3
353,296,3
355,296,4
358,296,4
362,296,4
369,296,3
371,296,4
373,296,4
375,296,3
378,296,4
379,296,4
380,296,4
383,296,4
384,296,4
385,296,4
388,296,4
390,296,4
394,296,4
399,296,4
400,296,4
403,296,3
407,296,4
408,296,3
409,296,4
410,296,2
412,296,3
415,296,3
416,296,3
422,296,4
423,296,4
428,296,4
430,296,4
432,296,4
433,296,4
434,296,4
437,296,4
438,296,4
440,296,3
441,296,4
442,296,4
445,296,4
447,296,3
449,296,4
450,296,4
452,296,4
454,296,4
455,296,3
457,296,4
458,296,3
460,296,3
461,296,4
463,296,3
464,296,4
466,296,3
468,296,3
470,296,3
472,296,4
475,296,4
478,296,4
480,296,3
481,296,4
487,296,3
494,296,3
501,296,4
502,296,4
505,296,3
506,296,3
508,296,4
509,296,4
510,296,3
511,296,4
513,296,4
514,296,4
516,296,4
518,296,4
519,296,4
520,296,3
522,296,3
523,296,3
524,296,3
527,296,3
528,296,3
534,296,3
535,296,3
536,296,4
537,296,3
538,296,3
539,296,3
544,296,4
545,296,4
547,296,4
548,296,3
550,296,4
552,296,4
555,296,3
556,296,3
560,296,3
561,296,4
562,296,4
563,296,4
564,296,4
568,296,3
570,296,4
572,296,3
574,296,4
577,296,4
580,296,4
583,296,4
584,296,3
585,296,4
586,296,4
587,296,3
588,296,4
589,296,3
590,296,3
593,296,4
594,296,4
595,296,4
596,296,4
598,296,4
602,296,4
603,296,4
606,296,4
607,296,4
608,296,4
609,296,2
614,296,4
615,296,4
617,296,3
619,296,4
620,296,3
621,296,4
623,296,4
624,296,4
627,296,3
629,296,3
632,296,4
633,296,3
635,296,3
639,296,3
641,296,3
647,296,4
648,296,4
649,296,4
654,296,4
655,296,3
657,296,4
658,296,3
659,296,3
662,296,3
664,296,4
665,296,3
666,296,3
667,296,4
668,296,4
671,296,3
86,302,3
224,302,3
391,302,3
396,302,3
514,302,3
564,302,3
608,302,3
15,22,2
19,22,3
39,22,3
66,22,2
105,22,2
165,22,3
177,22,3
188,22,3
242,22,3
245,22,3
254,22,3
274,22,2
282,22,3
330,22,3
380,22,3
385,22,3
388,22,3
389,22,3
409,22,2
416,22,3
452,22,3
461,22,2
487,22,4
496,22,4
516,22,4
518,22,3
534,22,3
536,22,4
548,22,3
564,22,4
577,22,3
580,22,2
590,22,3
608,22,3
641,22,3
652,22,3
659,22,3
664,22,3
242,554,3
536,554,3
15,8961,2
22,8961,3
26,8961,3
31,8961,3
40,8961,4
42,8961,3
48,8961,3
56,8961,3
59,8961,4
61,8961,3
68,8961,3
69,8961,3
72,8961,2
73,8961,3
77,8961,3
84,8961,3
93,8961,4
94,8961,3
106,8961,3
124,8961,3
125,8961,3
130,8961,3
134,8961,3
136,8961,3
138,8961,1
146,8961,4
152,8961,3
157,8961,3
164,8961,3
165,8961,3
169,8961,4
187,8961,3
200,8961,3
201,8961,4
205,8961,3
212,8961,3
213,8961,3
219,8961,3
228,8961,3
234,8961,3
253,8961,3
257,8961,2
268,8961,4
271,8961,4
273,8961,4
275,8961,3
281,8961,3
283,8961,4
287,8961,4
292,8961,4
294,8961,4
295,8961,4
297,8961,3
309,8961,3
313,8961,4
316,8961,3
324,8961,3
328,8961,3
345,8961,4
346,8961,3
353,8961,3
355,8961,4
362,8961,4
365,8961,4
366,8961,4
378,8961,1
380,8961,4
382,8961,4
394,8961,3
397,8961,3
402,8961,3
410,8961,4
417,8961,4
418,8961,3
419,8961,4
425,8961,3
426,8961,3
427,8961,3
428,8961,3
430,8961,4
431,8961,4
433,8961,4
442,8961,3
450,8961,3
457,8961,2
461,8961,4
468,8961,3
472,8961,3
475,8961,3
479,8961,4
481,8961,3
500,8961,3
501,8961,4
505,8961,3
509,8961,4
520,8961,3
522,8961,3
523,8961,4
524,8961,3
526,8961,3
529,8961,4
531,8961,3
542,8961,3
553,8961,3
561,8961,4
562,8961,4
570,8961,2
574,8961,3
577,8961,4
580,8961,4
584,8961,3
596,8961,3
607,8961,4
613,8961,4
615,8961,3
620,8961,3
621,8961,2
622,8961,4
623,8961,3
624,8961,4
632,8961,3
648,8961,3
654,8961,4
660,8961,3
661,8961,3
664,8961,3
57,1996,2
388,1996,3
554,1996,2
564,1996,2
30,4464,3
235,4464,3
311,4464,3
452,4464,3
547,4464,3
609,4984,2
648,8273,3
96,8094,4
311,8094,3
91,78041,3
213,78041,3
599,78041,3
624,78041,2
247,833,3
294,833,2
296,833,4
412,833,2
4,3101,3
15,3101,3
30,3101,4
73,3101,3
93,3101,3
118,3101,3
120,3101,4
130,3101,3
134,3101,3
156,3101,4
165,3101,2
167,3101,4
187,3101,3
202,3101,3
212,3101,2
214,3101,4
248,3101,4
265,3101,3
281,3101,3
306,3101,4
311,3101,3
313,3101,3
345,3101,2
360,3101,4
365,3101,3
368,3101,3
388,3101,3
414,3101,3
423,3101,2
452,3101,3
458,3101,3
461,3101,2
463,3101,3
474,3101,3
505,3101,3
518,3101,3
532,3101,3
547,3101,4
550,3101,3
564,3101,4
576,3101,2
577,3101,3
587,3101,3
605,3101,3
618,3101,3
621,3101,3
624,3101,3
645,3101,4
654,3101,3
311,6466,3
393,6466,3
452,6466,3
547,6466,2
564,2055,3
189,2771,2
380,2771,2
598,2771,2
665,2771,3
382,48791,4
558,3055,3
608,3055,3
169,26198,3
547,26198,2
232,936,3
236,936,4
240,936,3
265,936,4
268,936,3
278,936,3
311,936,2
387,936,3
468,936,3
537,936,3
585,936,3
587,936,3
609,936,2
264,4593,2
33,2891,2
427,2891,3
461,2891,2
472,2891,3
491,2891,3
509,2891,2
468,38304,3
529,38304,3
547,38304,4
19,513,2
294,513,3
472,513,2
564,513,3
597,513,3
614,513,2
7,333,3
19,333,3
21,333,3
32,333,3
39,333,3
56,333,2
73,333,2
85,333,3
92,333,3
114,333,4
130,333,2
139,333,3
150,333,3
168,333,2
207,333,3
212,333,2
219,333,4
245,333,3
247,333,3
253,333,3
254,333,3
275,333,4
306,333,3
309,333,3
344,333,3
380,333,3
388,333,3
389,333,4
394,333,3
408,333,2
416,333,3
447,333,3
457,333,2
461,333,3
466,333,3
468,333,2
487,333,3
509,333,2
514,333,2
519,333,3
521,333,3
535,333,3
536,333,3
548,333,3
564,333,3
590,333,3
598,333,4
603,333,3
607,333,3
649,333,3
15,2722,2
48,2722,2
51,2722,4
73,2722,2
95,2722,3
118,2722,3
128,2722,2
150,2722,2
189,2722,3
195,2722,2
213,2722,2
243,2722,2
262,2722,1
290,2722,4
356,2722,3
380,2722,2
386,2722,2
412,2722,3
452,2722,2
461,2722,2
468,2722,2
472,2722,3
476,2722,3
491,2722,2
518,2722,3
525,2722,3
564,2722,3
580,2722,2
596,2722,2
598,2722,2
626,2722,3
654,2722,3
665,2722,2
669,2722,2
492,1415,3
564,1415,3
330,1428,4
2,153,3
4,153,3
15,153,2
19,153,3
20,153,3
22,153,3
23,153,3
26,153,3
32,153,3
39,153,3
47,153,3
64,153,4
73,153,2
74,153,3
82,153,3
85,153,3
88,153,2
92,153,3
105,153,3
108,153,3
110,153,3
114,153,3
116,153,2
119,153,2
121,153,3
122,153,3
126,153,3
128,153,3
130,153,1
132,153,3
134,153,3
144,153,3
145,153,4
146,153,2
150,153,3
151,153,2
161,153,3
163,153,1
168,153,3
188,153,3
191,153,2
201,153,3
212,153,2
213,153,3
224,153,3
225,153,3
232,153,3
237,153,2
239,153,3
241,153,3
243,153,2
